#1
double initialDate(1,6)   # Meteo initial date
2010 1 1 0 0 0

double ambient(8760,10) # TMY NREL NSRDB time DNI GHI DHI Tamb WindSpeed WindDir RH Preassure DewPoint
1000800.0	0.00	0.00	0.00	295.75	2.90	77.00	0.27	100200.00	275.75
1004400.0	0.00	0.00	0.00	294.95	2.70	74.00	0.28	100200.00	275.65
1008000.0	0.00	0.00	0.00	294.25	2.50	72.00	0.29	100100.00	275.55
1011600.0	0.00	0.00	0.00	293.55	2.40	70.00	0.30	100100.00	275.55
1015200.0	0.00	0.00	0.00	293.05	2.30	67.00	0.31	100100.00	275.45
1018800.0	0.00	0.00	0.00	293.75	2.50	65.00	0.30	100200.00	275.55
1022400.0	414.00	80.00	35.00	296.35	3.10	62.00	0.25	100200.00	275.55
1026000.0	738.00	294.00	64.00	300.15	2.70	55.00	0.20	100300.00	275.65
1029600.0	881.00	528.00	80.00	303.55	1.50	131.00	0.17	100300.00	275.65
1033200.0	957.00	746.00	91.00	304.95	1.00	212.00	0.15	100300.00	274.95
1036800.0	1014.00	930.00	92.00	308.15	2.50	213.00	0.12	100200.00	274.25
1040400.0	1038.00	1059.00	97.00	309.65	3.00	211.00	0.10	100100.00	273.85
1044000.0	1054.00	1126.00	97.00	310.85	3.40	210.00	0.10	100000.00	273.55
1047600.0	1062.00	1125.00	91.00	311.45	3.70	208.00	0.09	100000.00	273.25
1051200.0	1048.00	1054.00	92.00	311.65	4.00	206.00	0.09	99900.00	272.95
1054800.0	1019.00	918.00	89.00	311.25	4.20	204.00	0.09	99900.00	272.75
1058400.0	966.00	729.00	85.00	310.45	4.30	201.00	0.09	99900.00	272.75
1062000.0	882.00	506.00	76.00	309.15	4.20	197.00	0.10	99900.00	272.75
1065600.0	727.00	271.00	60.00	306.75	3.40	194.00	0.11	99900.00	272.75
1069200.0	361.00	62.00	31.00	303.65	2.70	193.00	0.14	100000.00	273.05
1072800.0	0.00	0.00	0.00	301.75	3.10	189.00	0.16	100100.00	273.55
1076400.0	0.00	0.00	0.00	300.65	3.60	182.00	0.19	100100.00	274.75
1080000.0	0.00	0.00	0.00	299.35	3.50	172.00	0.24	100100.00	277.05
1083600.0	0.00	0.00	0.00	298.05	2.90	161.00	0.30	100100.00	279.55
1087200.0	0.00	0.00	0.00	297.05	2.30	150.00	0.36	100100.00	280.95
1090800.0	0.00	0.00	0.00	296.35	2.00	138.00	0.38	100100.00	281.45
1094400.0	0.00	0.00	0.00	295.85	1.80	125.00	0.39	100000.00	281.35
1098000.0	0.00	0.00	0.00	295.45	1.70	109.00	0.39	100000.00	281.05
1101600.0	0.00	0.00	0.00	295.15	1.60	94.00	0.39	100100.00	280.65
1105200.0	0.00	0.00	0.00	296.15	1.70	83.00	0.35	100100.00	280.15
